Price,Date,Close,High,Low,Open,Volume
Ticker,,^CNX100,^CNX100,^CNX100,^CNX100,^CNX100
342,2021-05-21,15408.5498046875,15422.7998046875,15246.900390625,15252.9501953125,0
343,2021-05-24,15445.2001953125,15498.0,15392.400390625,15448.150390625,0
344,2021-05-25,15445.599609375,15544.900390625,15401.5,15543.099609375,0
345,2021-05-26,15522.349609375,15541.349609375,15425.400390625,15494.849609375,0
346,2021-05-27,15564.349609375,15604.5,15500.5498046875,15552.650390625,0
347,2021-05-28,15650.349609375,15690.5,15620.0498046875,15646.599609375,0
348,2021-05-31,15798.7001953125,15822.349609375,15600.599609375,15659.9501953125,0
349,2021-06-01,15789.400390625,15875.150390625,15735.400390625,15848.0,0
350,2021-06-02,15832.2001953125,15853.25,15711.2001953125,15743.849609375,0
351,2021-06-03,15952.650390625,15968.5498046875,15881.0,15913.9501953125,0
352,2021-06-04,15945.849609375,16000.0,15897.150390625,15980.900390625,0
353,2021-06-07,16018.599609375,16042.599609375,15956.0498046875,16004.0498046875,0
354,2021-06-08,16017.2001953125,16049.0,15947.5498046875,16044.5498046875,0
355,2021-06-09,15904.75,16082.7998046875,15830.650390625,16046.25,0
356,2021-06-10,16021.5,16032.349609375,15925.7001953125,15966.849609375,0
357,2021-06-11,16079.599609375,16116.099609375,16019.900390625,16080.650390625,0
358,2021-06-14,16079.7001953125,16093.900390625,15851.349609375,16056.4501953125,0
359,2021-06-15,16136.650390625,16167.599609375,16113.599609375,16134.2998046875,0
360,2021-06-16,16025.5498046875,16149.25,15998.849609375,16111.650390625,0
361,2021-06-17,15936.2001953125,16024.0,15865.4501953125,15897.599609375,0
362,2021-06-18,15915.5498046875,15992.9501953125,15665.25,15988.650390625,0
363,2021-06-21,15991.25,16009.0,15729.349609375,15751.349609375,0
364,2021-06-22,16026.9501953125,16147.349609375,16005.849609375,16087.0,0
365,2021-06-23,15933.150390625,16118.150390625,15919.5498046875,16118.0,0
366,2021-06-24,16011.5498046875,16038.0,15946.5498046875,15978.099609375,0
367,2021-06-25,16087.2001953125,16097.2001953125,15998.5498046875,16058.9501953125,0
368,2021-06-28,16055.2001953125,16141.7001953125,16032.75,16141.4501953125,0
369,2021-06-29,15992.099609375,16088.5498046875,15966.849609375,16050.5,0
370,2021-06-30,15959.400390625,16073.849609375,15945.5498046875,16020.900390625,0
371,2021-07-01,15928.099609375,15992.75,15913.2998046875,15992.2001953125,4604700
372,2021-07-02,15957.099609375,15972.650390625,15883.099609375,15950.9501953125,4768300
373,2021-07-05,16066.900390625,16078.2001953125,15999.2001953125,16027.9501953125,0
374,2021-07-06,16054.900390625,16149.7001953125,16039.75,16045.0498046875,0
375,2021-07-07,16117.400390625,16133.7001953125,16013.5498046875,16055.349609375,0
376,2021-07-08,15981.9501953125,16136.400390625,15935.0,16100.7998046875,0
377,2021-07-09,15952.400390625,15987.400390625,15896.150390625,15948.7001953125,0
378,2021-07-12,15955.9501953125,16050.9501953125,15911.7001953125,16028.9501953125,0
379,2021-07-13,16055.599609375,16063.7001953125,15994.7998046875,16053.5,0
380,2021-07-14,16091.5,16112.0,16009.099609375,16058.150390625,0
381,2021-07-15,16160.2001953125,16184.7001953125,16100.150390625,16114.099609375,0
382,2021-07-16,16172.0498046875,16200.2998046875,16129.400390625,16194.7001953125,0
383,2021-07-19,16006.900390625,16097.400390625,15958.2998046875,16015.0498046875,0
384,2021-07-20,15886.25,15983.099609375,15829.5,15962.5,0
385,2021-07-22,16094.25,16105.599609375,15988.5498046875,15995.2998046875,0
386,2021-07-23,16119.099609375,16161.650390625,16032.0,16127.849609375,0
387,2021-07-26,16094.2001953125,16156.2001953125,16066.150390625,16117.25,0
388,2021-07-27,16011.0498046875,16152.7001953125,15967.150390625,16131.4501953125,0
389,2021-07-28,15983.900390625,16030.599609375,15781.900390625,16030.599609375,0
390,2021-07-29,16045.2001953125,16082.5498046875,16013.7998046875,16040.5,0
391,2021-07-30,16040.150390625,16138.650390625,16022.0,16073.5498046875,0
392,2021-08-02,16166.9501953125,16174.9501953125,16112.7998046875,16151.7998046875,0
393,2021-08-03,16399.94921875,16415.94921875,16201.900390625,16235.400390625,0
394,2021-08-04,16494.55078125,16544.69921875,16448.849609375,16465.55078125,0
395,2021-08-05,16520.5,16566.19921875,16430.900390625,16526.349609375,0
396,2021-08-06,16476.55078125,16564.0,16463.0,16533.75,0
397,2021-08-09,16483.44921875,16554.44921875,16404.900390625,16524.05078125,0
398,2021-08-10,16493.849609375,16578.650390625,16407.5,16505.0,5338300
399,2021-08-11,16490.150390625,16547.75,16345.5,16535.44921875,5935700
400,2021-08-12,16569.30078125,16577.80078125,16485.69921875,16512.0,4953500
401,2021-08-13,16716.150390625,16731.19921875,16582.900390625,16591.849609375,5666000
402,2021-08-16,16748.0,16769.30078125,16667.55078125,16709.150390625,4387000
403,2021-08-17,16805.150390625,16819.55078125,16680.5,16733.650390625,6129000
404,2021-08-18,16778.80078125,16897.30078125,16749.94921875,16876.599609375,5309400
405,2021-08-20,16642.150390625,16724.599609375,16586.599609375,16599.0,6531500
406,2021-08-23,16673.349609375,16784.80078125,16574.099609375,16784.25,6301900
407,2021-08-24,16808.0,16825.69921875,16678.400390625,16744.599609375,6127400
408,2021-08-25,16830.099609375,16896.44921875,16809.400390625,16844.80078125,5224000
409,2021-08-26,16841.599609375,16888.849609375,16804.849609375,16834.650390625,5279200
410,2021-08-27,16930.849609375,16945.5,16782.80078125,16858.75,4428200
411,2021-08-30,17164.19921875,17183.05078125,16993.349609375,17003.400390625,5466300
412,2021-08-31,17373.099609375,17394.599609375,17153.400390625,17182.900390625,7745900
413,2021-09-01,17343.30078125,17470.650390625,17321.69921875,17432.650390625,6152700
414,2021-09-02,17504.599609375,17515.55078125,17328.599609375,17363.150390625,5680000
415,2021-09-03,17597.44921875,17613.5,17487.599609375,17542.5,5411000
416,2021-09-06,17641.0,17695.75,17613.849609375,17677.599609375,4027200
417,2021-09-07,17618.69921875,17691.150390625,17542.80078125,17669.400390625,4385100
418,2021-09-08,17626.19921875,17647.94921875,17521.849609375,17633.80078125,5428800
419,2021-09-09,17652.900390625,17663.349609375,17579.55078125,17591.25,4270800
420,2021-09-13,17648.599609375,17669.25,17558.150390625,17649.94921875,4567000
421,2021-09-14,17678.44921875,17733.25,17666.150390625,17716.44921875,11569900
422,2021-09-15,17809.5,17823.0,17690.94921875,17694.599609375,8913800
423,2021-09-16,17925.05078125,17941.19921875,17808.849609375,17838.25,17335800
424,2021-09-17,17864.55078125,18072.5,17814.80078125,17997.30078125,14116800
425,2021-09-20,17654.099609375,17888.69921875,17619.650390625,17719.650390625,6803300
426,2021-09-21,17817.94921875,17834.400390625,17577.099609375,17696.0,6645000
427,2021-09-22,17817.69921875,17875.94921875,17787.0,17838.849609375,5468600
428,2021-09-23,18085.80078125,18104.94921875,17917.30078125,17939.849609375,6144700
429,2021-09-24,18090.19921875,18204.05078125,18054.599609375,18159.650390625,6621000
430,2021-09-27,18085.55078125,18168.05078125,18028.0,18167.900390625,5238300
431,2021-09-28,17973.150390625,18141.55078125,17811.19921875,18135.900390625,7648300
432,2021-09-29,17926.05078125,17998.150390625,17834.80078125,17881.69921875,10150900
433,2021-09-30,17845.099609375,17962.55078125,17814.94921875,17939.349609375,7749100
434,2021-10-01,17778.55078125,17802.25,17686.599609375,17768.0,8470700
435,2021-10-04,17956.75,17992.25,17837.349609375,17867.80078125,7026400
436,2021-10-05,18082.80078125,18093.19921875,17912.349609375,17934.55078125,7908800
437,2021-10-06,17905.849609375,18157.44921875,17873.55078125,18130.349609375,8304300
438,2021-10-07,18058.0,18122.400390625,18031.5,18072.5,7857600
439,2021-10-08,18141.69921875,18195.30078125,18092.55078125,18154.0,6898300
440,2021-10-11,18198.900390625,18289.44921875,18100.69921875,18128.69921875,6833200
441,2021-10-12,18258.849609375,18275.0,18125.19921875,18181.55078125,7242100
442,2021-10-13,18433.19921875,18469.099609375,18323.349609375,18365.900390625,9017800
443,2021-10-14,18610.349609375,18621.599609375,18525.80078125,18543.05078125,9767100
444,2021-10-18,18734.900390625,18807.5,18717.650390625,18789.30078125,15937200
445,2021-10-19,18646.150390625,18870.69921875,18604.099609375,18869.650390625,9404200
446,2021-10-20,18467.75,18678.75,18399.75,18665.05078125,8323700
447,2021-10-21,18374.099609375,18588.44921875,18240.19921875,18587.19921875,10485700
448,2021-10-22,18285.150390625,18502.849609375,18203.0,18426.349609375,9881500
449,2021-10-25,18272.400390625,18406.150390625,18096.650390625,18396.19921875,10048500
450,2021-10-26,18425.150390625,18463.849609375,18260.75,18301.0,9467000
451,2021-10-27,18390.05078125,18515.80078125,18348.25,18457.19921875,8237500
452,2021-10-28,18028.099609375,18369.650390625,17971.599609375,18368.25,11024700
453,2021-10-29,17880.80078125,18114.5,17782.44921875,18010.55078125,9139300
454,2021-11-01,18134.599609375,18156.44921875,17901.5,17996.55078125,8061900
455,2021-11-02,18101.0,18211.0,18062.099609375,18174.69921875,6646100
456,2021-11-03,18066.94921875,18200.0,17979.849609375,18161.19921875,6801700
457,2021-11-04,18156.150390625,18188.19921875,18139.900390625,18176.69921875,1195900
458,2021-11-08,18320.650390625,18339.650390625,18079.44921875,18280.75,7064600
459,2021-11-09,18309.05078125,18364.599609375,18240.80078125,18338.349609375,6088800
460,2021-11-10,18291.75,18335.19921875,18191.599609375,18238.0,6619400
461,2021-11-11,18156.80078125,18252.599609375,18085.5,18248.5,5704900
462,2021-11-12,18389.5,18407.44921875,18197.900390625,18266.75,4733800
463,2021-11-15,18401.650390625,18498.69921875,18364.400390625,18438.25,4856600
464,2021-11-16,18301.44921875,18425.80078125,18260.849609375,18420.25,5061300
465,2021-11-17,18211.349609375,18338.349609375,18189.44921875,18244.05078125,5050400
466,2021-11-18,18059.5,18260.599609375,17979.30078125,18208.599609375,6711000
467,2021-11-22,17708.55078125,18103.5,17561.599609375,18096.900390625,7404700
468,2021-11-23,17823.5,17865.69921875,17518.94921875,17581.55078125,9561300
469,2021-11-24,17733.0,17917.099609375,17673.099609375,17870.5,5704300
470,2021-11-25,17861.650390625,17884.94921875,17657.650390625,17739.55078125,5311100
471,2021-11-26,17340.5,17683.5,17297.150390625,17665.099609375,7449000
472,2021-11-29,17339.150390625,17448.75,17060.69921875,17351.650390625,6613100
473,2021-11-30,17270.25,17611.400390625,17216.599609375,17333.75,9781500
474,2021-12-01,17444.44921875,17482.650390625,17338.599609375,17381.400390625,6264000
475,2021-12-02,17675.0,17694.30078125,17434.69921875,17465.900390625,5261900
476,2021-12-03,17493.69921875,17764.150390625,17477.75,17701.25,5675000
477,2021-12-06,17197.5,17517.900390625,17175.55078125,17511.30078125,5251000
478,2021-12-07,17464.94921875,17535.400390625,17275.94921875,17332.25,7720700
479,2021-12-08,17751.900390625,17766.099609375,17589.80078125,17595.55078125,5649500
480,2021-12-09,17797.80078125,17824.19921875,17667.099609375,17805.80078125,8036000
481,2021-12-10,17802.599609375,17821.150390625,17699.05078125,17760.44921875,7019400
482,2021-12-13,17664.849609375,17941.349609375,17653.599609375,17918.849609375,7528400
483,2021-12-14,17637.69921875,17677.400390625,17528.05078125,17586.69921875,6238500
484,2021-12-15,17526.349609375,17662.94921875,17505.80078125,17637.44921875,4891500
485,2021-12-16,17539.30078125,17680.80078125,17480.150390625,17674.349609375,5010100
486,2021-12-17,17249.0,17578.75,17231.69921875,17559.849609375,6775800
487,2021-12-20,16856.19921875,17097.0,16653.599609375,17084.599609375,7070800
488,2021-12-21,17037.75,17192.94921875,16950.19921875,17011.849609375,5316300
489,2021-12-22,17232.80078125,17248.44921875,17096.599609375,17135.650390625,5039000
490,2021-12-23,17360.650390625,17398.349609375,17303.05078125,17346.69921875,4336300
491,2021-12-24,17273.650390625,17441.55078125,17192.69921875,17434.25,4381000
492,2021-12-27,17351.80078125,17374.80078125,17103.94921875,17214.150390625,3639900
493,2021-12-28,17501.75,17517.849609375,17428.099609375,17444.55078125,3936700
494,2021-12-29,17478.80078125,17552.69921875,17444.599609375,17491.05078125,4168100
495,2021-12-30,17449.30078125,17516.05078125,17413.19921875,17465.25,5935600
496,2021-12-31,17618.80078125,17659.55078125,17485.94921875,17488.44921875,3715000
497,2022-01-03,17874.0,17894.150390625,17651.44921875,17654.44921875,5756800
498,2022-01-04,18030.94921875,18051.5,17831.5,17934.5,6744900
499,2022-01-05,18147.5,18164.69921875,17974.900390625,18044.30078125,7898200
500,2022-01-06,17985.599609375,18025.25,17889.75,17997.599609375,5508600
501,2022-01-07,18053.94921875,18140.849609375,17944.400390625,18035.69921875,5914700
502,2022-01-10,18229.099609375,18243.25,18109.75,18146.19921875,5439200
503,2022-01-11,18275.150390625,18295.0,18181.400390625,18225.69921875,5699300
504,2022-01-12,18430.25,18443.80078125,18346.94921875,18390.849609375,4923200
505,2022-01-13,18482.44921875,18495.650390625,18385.0,18478.55078125,6431400
506,2022-01-14,18485.69921875,18515.099609375,18348.400390625,18411.19921875,4547700
507,2022-01-17,18543.19921875,18553.400390625,18456.55078125,18471.599609375,4807400
508,2022-01-18,18331.69921875,18595.150390625,18302.94921875,18577.69921875,5428000
509,2022-01-19,18179.69921875,18349.55078125,18114.849609375,18349.55078125,6232600
510,2022-01-20,18021.099609375,18187.599609375,17915.75,18168.25,5146400
511,2022-01-21,17856.150390625,17953.599609375,17721.30078125,17882.349609375,5843100
512,2022-01-24,17353.44921875,17841.400390625,17197.0,17821.55078125,8240800
513,2022-01-25,17489.150390625,17519.599609375,17030.44921875,17200.400390625,6971900
514,2022-01-27,17302.349609375,17376.849609375,17069.75,17281.69921875,8709300
515,2022-01-28,17314.69921875,17587.599609375,17289.19921875,17405.55078125,7530700
516,2022-01-31,17547.400390625,17623.25,17479.650390625,17516.900390625,6439300
517,2022-02-01,17796.25,17826.150390625,17464.25,17731.55078125,8511600
518,2022-02-02,17998.75,18012.25,17889.150390625,17920.05078125,6543400
519,2022-02-03,17794.69921875,17996.30078125,17749.400390625,17985.099609375,5829000
520,2022-02-04,17755.30078125,17858.19921875,17701.19921875,17826.25,6255600
521,2022-02-07,17477.650390625,17791.69921875,17382.80078125,17710.05078125,7923900
522,2022-02-08,17509.80078125,17572.69921875,17298.349609375,17543.19921875,7613800
523,2022-02-09,17707.849609375,17720.900390625,17583.0,17612.55078125,5462500
524,2022-02-10,17842.900390625,17869.099609375,17665.69921875,17794.0,6230700
525,2022-02-11,17606.599609375,17696.94921875,17541.650390625,17694.400390625,5524800
526,2022-02-14,17060.69921875,17318.44921875,17026.400390625,17293.099609375,6750200
527,2022-02-15,17560.55078125,17582.900390625,17037.599609375,17147.900390625,6533900
528,2022-02-16,17530.650390625,17706.099609375,17481.650390625,17626.25,5251900
529,2022-02-17,17524.44921875,17657.099609375,17457.19921875,17608.44921875,4815000
530,2022-02-18,17472.900390625,17586.349609375,17439.05078125,17456.69921875,4285100
531,2022-02-21,17379.099609375,17532.400390625,17251.849609375,17389.55078125,4492200
532,2022-02-22,17276.5,17321.150390625,17009.30078125,17012.75,6474800
533,2022-02-23,17273.44921875,17413.30078125,17240.0,17378.94921875,4950700
534,2022-02-24,16428.05078125,16897.849609375,16384.44921875,16742.80078125,12170800
535,2022-02-25,16872.349609375,16955.5,16676.599609375,16703.0,8562700
536,2022-02-28,17016.55078125,17035.150390625,16568.44921875,16701.69921875,8949600
537,2022-03-02,16855.69921875,16930.19921875,16732.05078125,16826.25,9903900
538,2022-03-03,16761.599609375,17032.94921875,16708.099609375,16991.0,8917200
539,2022-03-04,16482.849609375,16700.55078125,16384.25,16610.75,8763400
540,2022-03-07,16086.9501953125,16180.599609375,15938.75,16116.099609375,10113600
541,2022-03-08,16251.650390625,16267.0498046875,15901.099609375,15991.4501953125,9700600
542,2022-03-09,16571.55078125,16648.099609375,16245.75,16328.400390625,8629300
543,2022-03-10,16835.5,16979.849609375,16689.80078125,16979.849609375,9478900
544,2022-03-11,16877.69921875,16928.25,16717.0,16773.599609375,6488100
545,2022-03-14,17076.599609375,17092.150390625,16833.099609375,16882.5,6468700
546,2022-03-15,16873.44921875,17136.900390625,16764.25,17107.75,7576000
547,2022-03-16,17198.0,17209.5,17052.599609375,17086.0,5368700
548,2022-03-17,17505.400390625,17553.69921875,17394.25,17422.349609375,15345200
549,2022-03-21,17323.650390625,17576.5,17306.599609375,17550.5,6428900
550,2022-03-22,17499.19921875,17518.25,17195.599609375,17329.55078125,6615900
551,2022-03-23,17446.05078125,17625.900390625,17399.80078125,17593.400390625,6650500
552,2022-03-24,17429.94921875,17494.150390625,17301.80078125,17305.849609375,5471300
553,2022-03-25,17370.5,17506.94921875,17287.849609375,17500.849609375,5019200
554,2022-03-28,17422.150390625,17434.80078125,17213.80078125,17404.80078125,5927300
555,2022-03-29,17523.599609375,17541.25,17438.400390625,17500.44921875,5555400
556,2022-03-30,17684.30078125,17718.05078125,17589.150390625,17665.599609375,10715800
557,2022-03-31,17660.349609375,17752.55078125,17627.349609375,17710.75,5454000
558,2022-04-01,17879.5,17912.69921875,17631.099609375,17643.900390625,5429300
559,2022-04-04,18256.099609375,18281.94921875,17994.900390625,18010.30078125,6254600
560,2022-04-05,18195.099609375,18327.75,18159.849609375,18294.25,5742000
561,2022-04-06,18075.099609375,18154.05078125,18042.849609375,18089.30078125,6337200
562,2022-04-07,17920.80078125,18092.30078125,17906.099609375,18006.650390625,5987800
563,2022-04-08,18089.30078125,18144.349609375,17906.55078125,17993.650390625,5269700
564,2022-04-11,18032.400390625,18114.55078125,17992.94921875,18062.44921875,4857900
565,2022-04-12,17877.55078125,17970.94921875,17786.94921875,17965.30078125,5264800
566,2022-04-13,17835.19921875,18017.30078125,17816.19921875,17956.19921875,4529400
567,2022-04-18,17565.94921875,17615.05078125,17440.599609375,17566.0,5929800
568,2022-04-19,17330.400390625,17687.44921875,17199.5,17662.55078125,6494100
569,2022-04-20,17496.650390625,17553.94921875,17353.900390625,17425.19921875,4894800
570,2022-04-21,17750.19921875,17766.900390625,17578.0,17602.599609375,4851400
571,2022-04-22,17541.099609375,17678.25,17518.849609375,17610.30078125,4338000
572,2022-04-25,17300.349609375,17403.900390625,17236.44921875,17373.150390625,5267700
573,2022-04-26,17577.80078125,17600.44921875,17429.849609375,17472.099609375,4551700
574,2022-04-27,17398.55078125,17484.150390625,17321.099609375,17453.55078125,4603900
575,2022-04-28,17615.400390625,17687.5,17429.19921875,17557.599609375,4918200
576,2022-04-29,17457.19921875,17741.400390625,17404.900390625,17703.099609375,5352200
577,2022-05-02,17419.44921875,17439.900390625,17269.849609375,17286.650390625,4271300
578,2022-05-04,17004.05078125,17483.80078125,16944.55078125,17451.150390625,5465400
579,2022-05-05,17016.599609375,17270.599609375,16978.650390625,17186.349609375,4726200
580,2022-05-06,16729.55078125,16807.099609375,16654.25,16740.099609375,5738600
581,2022-05-09,16581.80078125,16694.599609375,16441.400390625,16549.25,4978800
582,2022-05-10,16466.25,16653.849609375,16426.900390625,16533.400390625,5100700
583,2022-05-11,16399.69921875,16576.400390625,16204.25,16502.44921875,5929000
584,2022-05-12,16023.900390625,16281.0498046875,15946.150390625,16263.2001953125,7339300
585,2022-05-13,15986.5,16315.0,15941.099609375,16200.599609375,7101800
586,2022-05-16,16079.0,16199.25,15946.7998046875,16062.650390625,5054100
587,2022-05-17,16498.5,16522.650390625,16152.5,16166.0,5422800
588,2022-05-18,16485.80078125,16655.44921875,16461.599609375,16566.69921875,5853700
589,2022-05-19,16047.349609375,16213.099609375,16015.2998046875,16146.7001953125,5455700
590,2022-05-20,16476.69921875,16491.099609375,16253.5498046875,16290.2001953125,4642600
591,2022-05-23,16409.75,16612.150390625,16382.099609375,16504.599609375,6340100
592,2022-05-24,16312.2998046875,16460.0,16262.349609375,16428.599609375,6776800
593,2022-05-25,16187.150390625,16409.30078125,16167.5,16384.30078125,5676200
594,2022-05-26,16341.900390625,16382.849609375,16046.5498046875,16267.599609375,6279300
595,2022-05-27,16516.80078125,16534.55078125,16388.69921875,16473.30078125,4911300
596,2022-05-30,16838.150390625,16860.400390625,16672.599609375,16692.19921875,5710200
597,2022-05-31,16767.5,16883.599609375,16702.44921875,16761.55078125,11446200
598,2022-06-01,16688.94921875,16831.19921875,16601.849609375,16772.05078125,5424900
599,2022-06-02,16794.75,16810.55078125,16613.650390625,16650.25,4770800
600,2022-06-03,16721.5,16953.650390625,16705.75,16928.44921875,4274600
601,2022-06-06,16701.19921875,16741.19921875,16565.5,16671.30078125,4143700
602,2022-06-07,16550.69921875,16619.05078125,16489.150390625,16602.099609375,4191400
603,2022-06-08,16492.19921875,16649.75,16425.80078125,16610.75,4547000
604,2022-06-09,16616.400390625,16631.150390625,16374.4501953125,16402.5,4161400
605,2022-06-10,16353.5,16465.30078125,16322.5498046875,16426.30078125,3753300
606,2022-06-13,15936.0498046875,16044.5,15850.849609375,16033.650390625,4205400
607,2022-06-14,15905.599609375,16034.5498046875,15822.599609375,15848.9501953125,4544500
608,2022-06-15,15874.900390625,15966.0,15858.349609375,15918.099609375,3383500
609,2022-06-16,15543.349609375,16046.0498046875,15518.0,16021.849609375,4981600
610,2022-06-17,15445.7998046875,15575.9501953125,15344.5498046875,15452.7998046875,6525700
611,2022-06-20,15481.9501953125,15517.7998046875,15336.0498046875,15489.5,5243300
612,2022-06-21,15793.150390625,15845.4501953125,15558.7001953125,15593.400390625,5215600
613,2022-06-22,15555.2998046875,15718.349609375,15528.5498046875,15702.4501953125,4415100
614,2022-06-23,15704.7998046875,15775.7998046875,15515.7998046875,15594.7998046875,4757900
615,2022-06-24,15858.2998046875,15895.2998046875,15773.650390625,15809.599609375,4274600
616,2022-06-27,15990.2998046875,16086.9501953125,15974.400390625,16082.4501953125,4813400
617,2022-06-28,16008.849609375,16045.0498046875,15857.0,15919.2998046875,5672900
618,2022-06-29,15952.75,16013.7998046875,15845.4501953125,15857.099609375,7095800
619,2022-06-30,15929.400390625,16047.75,15881.0,15933.9501953125,6154400
620,2022-07-01,15925.9501953125,15966.0498046875,15679.2998046875,15861.599609375,6625000
621,2022-07-04,16018.150390625,16033.900390625,15844.650390625,15894.7001953125,5064700
622,2022-07-05,16001.599609375,16209.2998046875,15973.349609375,16093.5498046875,4608800
623,2022-07-06,16196.25,16217.2001953125,15990.150390625,16009.2998046875,5097800
624,2022-07-07,16339.099609375,16355.75,16251.650390625,16322.150390625,5374100
625,2022-07-08,16424.0,16477.349609375,16353.099609375,16475.849609375,4662900
626,2022-07-11,16465.099609375,16491.099609375,16331.2001953125,16346.75,4749700
627,2022-07-12,16323.5,16421.94921875,16293.7998046875,16380.150390625,4689700
628,2022-07-13,16237.25,16411.55078125,16220.150390625,16396.94921875,4606600
629,2022-07-14,16213.0498046875,16329.5498046875,16115.650390625,16294.75,4489600
630,2022-07-15,16317.2001953125,16334.650390625,16204.0498046875,16287.849609375,4382000
631,2022-07-18,16548.150390625,16559.19921875,16415.150390625,16423.849609375,4377700
632,2022-07-19,16614.05078125,16634.349609375,16460.94921875,16460.94921875,4603100
633,2022-07-20,16773.69921875,16846.94921875,16744.30078125,16829.05078125,5857000
634,2022-07-21,16881.69921875,16904.400390625,16737.80078125,16777.25,4442000
635,2022-07-22,16970.69921875,17002.900390625,16872.400390625,16940.19921875,3807900
636,2022-07-25,16892.099609375,16960.30078125,16825.44921875,16924.30078125,6138900
637,2022-07-26,16733.30078125,16899.0,16710.0,16896.400390625,7857700
638,2022-07-27,16889.55078125,16900.94921875,16687.25,16724.0,7368300
639,2022-07-28,17169.69921875,17186.400390625,16985.150390625,17016.099609375,8653400
640,2022-07-29,17400.75,17413.849609375,17266.0,17317.349609375,8552200
641,2022-08-01,17598.80078125,17614.19921875,17396.0,17487.650390625,7583100
642,2022-08-02,17618.25,17656.900390625,17489.80078125,17576.05078125,11291400
643,2022-08-03,17646.0,17665.349609375,17487.69921875,17621.25,11015000
644,2022-08-04,17652.94921875,17753.849609375,17420.400390625,17723.5,9976400
645,2022-08-05,17655.5,17747.400390625,17625.349609375,17699.349609375,10797000
646,2022-08-08,17784.80078125,17799.900390625,17621.150390625,17664.19921875,6014000
647,2022-08-10,17784.900390625,17829.44921875,17695.80078125,17829.44921875,7221800
648,2022-08-11,17913.94921875,17962.349609375,17883.099609375,17955.900390625,6411900
649,2022-08-12,17956.80078125,17982.900390625,17857.75,17916.650390625,8538000
650,2022-08-16,18107.25,18118.44921875,18028.099609375,18056.25,0
651,2022-08-17,18235.55078125,18258.150390625,18125.849609375,18154.19921875,7709600
652,2022-08-18,18264.400390625,18277.099609375,18156.30078125,18195.650390625,7717700
653,2022-08-19,18071.099609375,18304.69921875,18026.599609375,18281.599609375,8159000
654,2022-08-22,17792.44921875,18007.099609375,17767.25,18001.30078125,7035400
655,2022-08-23,17878.400390625,17926.94921875,17644.599609375,17654.5,6893300
656,2022-08-24,17917.30078125,17933.099609375,17790.900390625,17832.849609375,5700300
657,2022-08-25,17847.650390625,18044.849609375,17813.80078125,17992.80078125,5921900
658,2022-08-26,17893.80078125,18017.44921875,17855.94921875,17949.099609375,5856800
659,2022-08-29,17666.44921875,17730.099609375,17486.849609375,17499.75,5228300
660,2022-08-30,18112.400390625,18131.30078125,17766.849609375,17776.75,6883700
661,2022-09-01,17924.30078125,18063.900390625,17850.150390625,17858.44921875,7096900
662,2022-09-02,17916.0,18029.400390625,17871.19921875,17989.5,5657700
663,2022-09-05,18021.650390625,18041.650390625,17922.94921875,17928.80078125,4759400
664,2022-09-06,18031.30078125,18125.05078125,17955.25,18061.900390625,6336300
665,2022-09-07,18008.099609375,18036.75,17874.650390625,17906.650390625,6291200
666,2022-09-08,18168.849609375,18178.19921875,18067.849609375,18135.849609375,6403300
667,2022-09-09,18198.099609375,18298.900390625,18148.5,18298.900390625,6253900
668,2022-09-12,18319.80078125,18352.80078125,18255.55078125,18257.849609375,4986700
669,2022-09-13,18453.69921875,18471.05078125,18393.44921875,18429.05078125,6774800
670,2022-09-14,18405.599609375,18486.94921875,18147.599609375,18147.599609375,8179600
671,2022-09-15,18316.900390625,18505.19921875,18282.75,18459.900390625,6727500
672,2022-09-16,17938.099609375,18259.099609375,17898.30078125,18239.150390625,10463300
673,2022-09-19,18025.25,18080.650390625,17828.75,17958.30078125,6334600
674,2022-09-20,18222.099609375,18329.0,18161.349609375,18180.900390625,5992100
675,2022-09-21,18091.900390625,18255.44921875,18041.150390625,18180.55078125,5441200
676,2022-09-22,18030.400390625,18111.44921875,17914.150390625,17988.5,5713100
677,2022-09-23,17718.44921875,18050.099609375,17686.05078125,18004.94921875,6831400
678,2022-09-26,17374.80078125,17576.400390625,17329.30078125,17549.0,8318700
679,2022-09-27,17366.400390625,17544.150390625,17290.849609375,17469.900390625,6513500
680,2022-09-28,17219.55078125,17401.400390625,17179.25,17229.0,6215300
681,2022-09-29,17167.75,17403.55078125,17139.25,17361.849609375,7470600
682,2022-09-30,17438.599609375,17518.099609375,17080.650390625,17146.94921875,7249400
683,2022-10-03,17190.900390625,17469.900390625,17137.30078125,17448.69921875,5310300
684,2022-10-04,17589.30078125,17602.05078125,17444.400390625,17470.75,4709500
685,2022-10-06,17662.80078125,17750.599609375,17647.400390625,17700.849609375,5130000
686,2022-10-07,17641.44921875,17660.150390625,17532.900390625,17624.599609375,5416900
687,2022-10-10,17553.150390625,17596.150390625,17380.599609375,17419.19921875,4502900
688,2022-10-11,17285.849609375,17585.75,17251.150390625,17582.19921875,4946900
689,2022-10-12,17423.400390625,17440.44921875,17249.900390625,17330.80078125,4519900
690,2022-10-13,17302.150390625,17417.150390625,17247.400390625,17393.0,4463500
691,2022-10-14,17432.55078125,17620.849609375,17418.55078125,17612.849609375,4191100
692,2022-10-17,17560.5,17580.25,17335.5,17395.19921875,3962800
693,2022-10-18,17741.19921875,17774.0,17681.849609375,17685.150390625,5266900
